6.85,0,0,0.2,-1.56
6.88,0,0,0.07,-0.88
6.91,0,0,0,-0.27
6.94,0,0,0.07,-0.47
6.97,0,0,0,-0.88
7,0,0,0.07,-0.34
7.03,0,0,0.07,-0.41
7.05,0,0,0.07,-0.34
7.08,0,0,0.07,-0.88
7.11,0,0,-0.14,-0.88
7.14,0,0,0.54,-0.88
7.17,0,0,0,-0.27
7.2,0,0,0,-0.47
7.23,0,0,0.14,-0.88
7.26,0,0,0.07,-0.47
7.29,0,0,0.07,-0.81
7.32,0,0,0.07,-0.81
7.35,0,0,0,-0.88
7.38,0,0,0,-0.88
7.4,0,0,0.07,-0.47
7.43,0,0,0,-0.81
7.46,0,0,0.07,-0.47
7.49,0,0,0.07,-1.36
7.52,0,0,0.07,-0.75
7.55,0,0,0.07,-0.88
7.58,0,0,0.07,-0.41
7.61,0,0,0.07,-0.47
7.64,0,0,0,-0.41
7.67,0,0,0.07,-0.47
7.7,0,0,0.2,-1.15
7.73,0,0,0.27,-1.36
7.75,0,0,0.07,-0.88
7.78,0,0,0.07,-0.41
7.81,0,0,0.07,-0.41
7.84,0,0,0,0
7.87,0,0,0.07,-0.75
7.9,0,0,0,-0.41
7.93,0,0,0.07,0.14
7.96,0,0,0.07,-0.41
7.99,0,0,0.07,-0.47
8.01,0,0,0.07,-0.47
8.04,0,0,0,-0.41
8.07,0,0,0.07,0
8.1,0,0,0,0
8.13,0,0,0.07,0
8.16,0,0,0.07,0
8.18,0,0,0.27,-1.22
8.21,0,0,0.07,-0.41
8.24,0,0,0,0
8.27,0,0,0.07,-0.47
8.3,0,0,0,0
8.33,0,0,0.07,-0.61
8.36,0,0,0.07,-1.15
8.39,0,0,0.54,-0.34
8.42,0,0,0.07,-1.29
8.44,0,0,0.07,-0.41
8.47,0,0,0.14,-0.41
8.5,0,0,0,0
8.53,0,0,0.07,0.07
8.56,0,0,0.07,-1.15
8.59,0,0,0.07,0.14
8.62,0,0,0.07,-1.15
8.65,0,0,0.07,0
8.67,0,0,0.2,-1.36
8.7,0,0,0,0
8.73,0,0,0,0
8.76,0,0,0.07,-1.15
8.79,0,0,0.07,-0.47
8.82,0,0,0.07,0
8.85,0,0,0.07,0
8.87,0,0,0.07,-0.47
8.9,0,0,0,0
8.93,0,0,0,-0.47
8.96,0,0,0.07,-0.68
8.99,0,0,-0.07,-0.75
9.02,0,0,0.41,-1.02
9.05,0,0,0.2,-1.15
9.08,0,0,0.81,-0.68
9.11,0,0,1.08,-1.63
9.14,0,0,1.63,-1.63
9.16,0,0,1.83,-1.76
9.19,0,0,2.37,-3.05
9.22,0,0,2.17,-3.39
9.25,0,0,2.78,-2.78
9.28,0,0,2.98,-4.41
9.31,0,0,3.12,-3.05
9.34,0,0,2.78,-3.25
9.37,0,0,2.71,-3.25
9.4,0,0,2.98,-4.14
9.43,0,0,2.92,-3.46
9.46,0,0,3.12,-3.12
9.48,0,0,3.19,-3.66
9.51,0,0,3.46,-2.98
9.54,0,0,3.39,-3.93
9.57,0,0,3.66,-4.27
9.6,0,0,3.73,-5.63
9.63,0,0,3.8,-5.02
9.66,0,0,4.41,-5.15
9.69,0,0,5.02,-5.63
9.72,0,0,4.81,-5.15
9.75,0,0,5.15,-5.29
9.78,0,0,5.29,-4.81
9.81,0,0,5.08,-5.63
9.83,0,0,5.02,-5.36
9.86,0,0,4.81,-4.88
9.89,0,0,4.54,-5.36
9.92,0,0,3.59,-4.88
9.95,0,0,3.05,-4
9.98,0,0,2.17,-3.59
10.01,0,0,-0.14,-0.88
10.04,0,0,-1.36,0.75
10.07,0,0,-2.64,2.98
10.1,0,0,-3.12,3.86
10.13,0,0,-3.25,3.39
10.16,0,0,-2.64,2.24
10.19,0,0,-1.76,-0.75
10.22,0,0,-0.07,-0.41
10.25,0,0,1.97,-1.36
10.28,0,0,3.39,-3.53
10.31,0,0,3.59,-4.54
10.34,0,0,3.39,-2.98
10.37,0,0,2.44,-2.64
10.4,0,0,0.41,-1.63
10.43,0,0,-0.61,-0.27
10.47,0,0,-1.15,1.49
10.5,0,0,-2.37,2.64
10.53,0,0,-2.51,3.12
10.56,0,0,-2.64,1.97
10.59,0,0,-1.76,0.75
10.62,0,0,-1.29,-0.41
10.65,0,0,-0.07,-2.03
10.68,0,0,1.9,-1.9
10.71,0,0,3.25,-2.92
10.74,0,0,3.53,-2.92
10.77,0,0,2.92,-1.9
10.8,0,0,1.63,-2.03
10.83,0,0,0,-1.42
10.86,0,0,-1.29,0
10.89,0,0,-1.76,1.36
10.92,0,0,-2.31,1.9
10.95,0,0,-2.03,2.58
10.98,0,0,-1.15,2.44
11.01,0,0,-1.42,0.34
11.04,0,0,-0.2,-2.03
11.07,0,0,0.2,-3.8
11.1,0,0,2.17,-3.53
11.13,0,0,2.58,-3.25
11.16,0,0,2.78,-2.98
11.19,0,0,2.31,-2.03
11.22,0,0,0.81,-0.88
11.25,0,0,-0.2,-1.08
11.28,0,0,-1.56,0.47
11.31,0,0,-2.37,1.76
11.34,0,0,-2.51,2.1
11.37,0,0,-1.36,1.97
11.4,0,0,-1.02,1.36
11.43,0,0,-0.14,0.34
11.46,0,0,0.68,-1.02
11.5,0,0,0.81,-2.51
11.53,0,0,1.76,-3.25
11.56,0,0,1.97,-2.31
11.59,0,0,2.03,-2.1
11.62,0,0,1.63,-1.02
11.65,0,0,0.34,-0.47
11.68,0,0,-0.41,0
11.71,0,0,-1.08,0
11.74,0,0,-2.37,1.49
11.77,0,0,-2.24,1.15
11.8,0,0,-1.29,1.36
11.83,0,0,-0.75,0.61
11.86,0,0,0.54,0.34
11.89,0,0,1.22,-1.02
11.92,0,0,1.69,-3.19
11.95,0,0,1.76,-2.92
11.98,0,0,1.56,-2.98
12.01,0,0,0.81,-1.56
12.04,0,0,0.47,-1.76
