0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.03,0,0,-0.14,0.07
0.06,0,0,-0.07,0
0.09,0,0,0,0
0.11,0,0,0,0.07
0.14,0,0,0,-0.41
0.17,0,0,0,0.07
0.2,0,0,0,0.07
0.23,0,0,0,-0.88
0.26,0,0,0,0
0.28,0,0,-0.2,0.07
0.31,0,0,0,0
0.34,0,0,0,-0.41
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.03,0,0,0,-1.29
0.06,0,0,-0.2,-0.41
0.09,0,0,-0.07,-0.47
0.12,0,0,0.41,-0.47
0.15,0,0,0.47,-0.88
0.18,0,0,0.14,-0.75
0.2,0,0,-0.07,-0.34
0.24,0,0,0,-0.88
0.26,0,0,0,-0.47
0.29,0,0,0,-0.41
0.32,0,0,-0.07,-0.41
0.35,0,0,0,-0.47
0.38,0,0,0,-0.47
0.41,0,0,0,-0.41
0.44,0,0,0,-0.88
0.47,0,0,0,-0.27
0.5,0,0,0,-0.47
0.53,0,0,0,-0.41
0.56,0,0,0,-0.47
0.59,0,0,-0.07,-0.41
0.62,0,0,0,-0.41
0.64,0,0,-0.07,-0.41
0.67,0,0,-0.07,-0.47
0.71,0,0,0,-0.68
0.73,0,0,-0.07,-0.47
0.76,0,0,0,-0.47
0.79,0,0,0,-0.41
0.82,0,0,0,-0.41
0.85,0,0,-0.07,-0.41
0.88,0,0,0,-0.41
0.91,0,0,0,-0.47
0.94,0,0,0,-0.27
0.97,0,0,0,-0.88
1,0,0,0,-0.47
1.03,0,0,0,-0.14
1.06,0,0,0,-0.14
1.09,0,0,0,-0.47
1.11,0,0,-0.07,-0.41
1.15,0,0,-0.07,-0.47
1.18,0,0,0,-0.47
1.2,0,0,0.41,-0.47
1.23,0,0,0,-0.81
1.26,0,0,0.41,-0.34
1.29,0,0,0,-0.41
1.32,0,0,0,-0.41
1.35,0,0,0.41,-0.41
1.38,0,0,-0.07,-0.41
1.41,0,0,0.41,-0.41
1.44,0,0,0,-1.36
1.47,0,0,-0.07,0
1.5,0,0,0,-0.14
1.53,0,0,0,-0.47
1.55,0,0,0.27,-0.41
1.58,0,0,0.41,-0.41
1.61,0,0,0,-0.47
1.64,0,0,-0.07,-0.41
1.67,0,0,-0.07,-0.61
1.7,0,0,0.47,-1.22
1.73,0,0,0.47,-0.47
1.76,0,0,0,-0.47
1.79,0,0,0,-0.41
1.82,0,0,0,-0.41
1.85,0,0,0,-0.41
1.88,0,0,0.47,-0.88
1.91,0,0,0.41,-0.41
1.94,0,0,0.41,-0.47
1.96,0,0,0.34,-0.14
1.99,0,0,0,0
2.02,0,0,0,-0.14
2.05,0,0,-0.07,-0.14
2.08,0,0,0,0
2.11,0,0,-0.07,-0.41
2.14,0,0,0.41,0.07
2.17,0,0,0.47,-1.22
2.2,0,0,-0.07,-0.47
2.23,0,0,-0.14,-0.41
2.26,0,0,0,0
2.28,0,0,0,-0.14
2.31,0,0,-0.07,-0.14
2.34,0,0,0,-0.14
2.37,0,0,0,0
2.4,0,0,0,-0.34
2.43,0,0,0,-1.22
2.46,0,0,0,0
2.49,0,0,0,-0.14
2.52,0,0,0,-0.14
2.55,0,0,0,0
2.57,0,0,-0.07,0
2.6,0,0,0,0
2.63,0,0,0,-0.14
2.66,0,0,-0.07,0
2.69,0,0,0,-0.41
2.72,0,0,0,-0.14
2.75,0,0,0,-0.14
2.78,0,0,-0.07,0.34
2.81,0,0,0,-0.14
2.84,0,0,0,-1.76
2.86,0,0,0,-0.07
2.89,0,0,0,0.47
2.92,0,0,0,0.07
2.95,0,0,0,0
2.98,0,0,-0.07,0.07
3.01,0,0,0,-0.14
3.04,0,0,0,-2.24
3.06,0,0,0,-0.07
3.09,0,0,0,-0.14
3.12,0,0,0,0.07
3.15,0,0,0,0.47
3.18,0,0,-0.07,0
3.21,0,0,0,-0.14
3.24,0,0,0,-0.14
3.27,0,0,0,0
3.29,0,0,0,-0.47
3.32,0,0,0,-0.14
3.35,0,0,0,0
3.38,0,0,0.41,0
3.41,0,0,0,0
3.44,0,0,0.14,-1.22
3.47,0,0,-0.07,-0.34
3.5,0,0,0,-0.47
3.53,0,0,0,-0.07
3.55,0,0,0,0
3.58,0,0,-0.07,0.07
3.61,0,0,0.47,0
3.64,0,0,0,0.07
3.67,0,0,0,-0.34
3.7,0,0,0,0
3.73,0,0,0,-0.07
3.75,0,0,0,-0.14
3.78,0,0,0.14,-1.22
3.81,0,0,0.2,-1.63
3.84,0,0,0.14,0.47
3.87,0,0,-0.07,-0.61
3.9,0,0,0,-0.88
3.93,0,0,0,0.41
3.96,0,0,0,0
3.99,0,0,0,0.2
4.01,0,0,0.14,-1.63
