2.2,0,0,0,0.47
2.23,0,0,0.07,0.27
2.26,0,0,0.07,-0.75
2.28,0,0,0,0.07
2.31,0,0,0.07,0.41
2.34,0,0,0,0
2.37,0,0,0.07,0.27
2.4,0,0,0,0.41
2.43,0,0,0.07,0.54
2.45,0,0,0.07,-0.47
2.48,0,0,0,0.41
2.51,0,0,0.07,0
2.54,0,0,0,0
2.57,0,0,0,-0.07
2.6,0,0,0,-0.47
2.62,0,0,0.07,-0.07
2.65,0,0,0.07,-0.47
2.68,0,0,0.07,-0.47
2.71,0,0,0.07,0
2.74,0,0,0.07,-0.07
2.77,0,0,0.07,-0.07
2.8,0,0,0,0
2.83,0,0,0,0.41
2.85,0,0,0.07,-0.41
2.88,0,0,0.07,0.07
2.91,0,0,0.07,0
2.94,0,0,0,0
2.97,0,0,0.07,-0.07
3,0,0,0.47,0
3.03,0,0,0.47,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.03,0,0,-0.07,0.07
0.06,0,0,0,0.14
0.09,0,0,0,0.34
0.11,0,0,0,0.47
0.14,0,0,-0.14,0.07
0.17,0,0,0,0.47
0.2,0,0,-0.07,0.47
0.23,0,0,-0.07,0.34
0.26,0,0,0,0.47
0.28,0,0,0,0.47
0.31,0,0,0,0.61
0.34,0,0,0,-0.81
0.37,0,0,-0.07,0.47
0.4,0,0,0,-0.41
0.43,0,0,-0.07,0.47
0.46,0,0,0,0.34
0.49,0,0,0,-0.41
0.51,0,0,0,0.61
0.54,0,0,-0.07,-1.15
0.57,0,0,-0.2,0.07
0.6,0,0,0,0
0.63,0,0,-0.07,0.2
0.66,0,0,-0.07,0.07
0.69,0,0,0,-1.15
0.72,0,0,0.41,0
0.75,0,0,0,0
0.77,0,0,0,0.2
0.8,0,0,0.47,-0.41
0.83,0,0,0,0.07
0.86,0,0,0,0.07
0.89,0,0,0,-0.88
0.92,0,0,0,0.07
0.94,0,0,-0.14,0.07
0.97,0,0,0.07,0.2
1,0,0,0,0.07
1.03,0,0,0,0.54
1.06,0,0,0.41,-0.34
1.09,0,0,-0.14,-0.41
1.12,0,0,0,0
1.15,0,0,0,-0.41
1.17,0,0,0,0.54
1.2,0,0,0,-0.41
1.23,0,0,-0.07,0.47
1.26,0,0,0,0
1.29,0,0,0,-0.68
1.32,0,0,0,0.88
1.35,0,0,0,-0.81
1.37,0,0,-0.07,0.54
1.4,0,0,0,0.47
1.43,0,0,-0.07,0.07
1.46,0,0,0,0.54
1.49,0,0,0,-1.29
1.52,0,0,0.47,0.47
1.55,0,0,-0.14,0.47
1.58,0,0,0,0.47
1.6,0,0,0,0
1.63,0,0,-0.07,0.47
1.66,0,0,0,0.34
1.69,0,0,-0.14,0.07
1.72,0,0,-0.14,0.14
1.75,0,0,-0.14,-1.29
1.78,0,0,-0.14,-1.15
1.81,0,0,-0.2,-2.24
1.84,0,0,-0.2,0.07
1.87,0,0,0.47,-3.59
1.9,0,0,-0.07,-1.76
1.93,0,0,0,-4.54
1.96,0,0,0,-0.54
1.98,0,0,0.34,-1.49
2.01,0,0,-0.14,-3.53
2.04,0,0,0.2,-3.53
2.07,0,0,0.14,-3.8
2.1,0,0,0.68,-4.27
2.13,0,0,0.95,-4.54
2.16,0,0,0.68,-4.2
2.19,0,0,1.36,-4.47
2.22,0,0,1.49,-4.54
2.25,0,0,1.69,-5.29
2.28,0,0,2.24,-5.02
2.31,0,0,2.17,-5.69
2.33,0,0,2.24,-4.95
2.36,0,0,2.37,-5.02
2.39,0,0,2.58,-5.63
2.42,0,0,2.51,-5.15
2.45,0,0,2.78,-3.93
2.48,0,0,3.12,-3.53
2.51,0,0,2.92,-4.68
2.54,0,0,3.32,-5.69
2.57,0,0,3.12,-5.76
2.6,0,0,3.32,-5.56
2.63,0,0,3.46,-5.15
2.66,0,0,3.12,-4.88
2.68,0,0,3.25,-5.29
2.71,0,0,3.53,-5.83
2.74,0,0,3.59,-4.88
2.77,0,0,4.14,-5.22
2.8,0,0,3.8,-5.69
2.83,0,0,4.2,-5.76
2.86,0,0,4.27,-5.69
2.89,0,0,4.2,-5.76
2.92,0,0,3.93,-4.54
2.95,0,0,4.2,-4.81
2.98,0,0,4.41,-4.81
3,0,0,4.47,-4.68
3.03,0,0,4.47,-5.56
3.06,0,0,4.75,-4.81
3.09,0,0,4.95,-4.81
3.12,0,0,5.29,-5.42
3.15,0,0,4.95,-4.68
3.18,0,0,5.02,-4.95
3.21,0,0,4.2,-4.27
3.24,0,0,3.39,-5.29
3.27,0,0,2.85,-2.58
3.3,0,0,0.54,-0.95
3.32,0,0,-0.75,1.42
3.35,0,0,-1.83,2.78
3.38,0,0,-2.98,3.66
3.41,0,0,-3.66,4.47
3.44,0,0,-3.59,3.8
3.47,0,0,-2.92,1.49
3.5,0,0,-1.69,0.95
3.53,0,0,0,-0.75
3.56,0,0,1.9,-1.69
3.59,0,0,3.8,-2.24
3.62,0,0,4.2,-2.58
3.65,0,0,3.53,-3.8
3.67,0,0,2.31,-3.53
3.7,0,0,0.75,-1.63
3.73,0,0,-0.61,-0.27
3.76,0,0,-1.29,1.08
3.79,0,0,-2.31,3.25
3.82,0,0,-2.71,3.93
3.85,0,0,-2.71,3.12
3.88,0,0,-2.71,2.17
3.91,0,0,-1.97,0.2
3.94,0,0,-1.02,-1.76
3.97,0,0,0.54,-2.92
4,0,0,2.71,-2.92
4.03,0,0,3.73,-1.69
4.05,0,0,3.19,-2.44
4.08,0,0,2.51,-2.78
4.11,0,0,0.61,-2.37
4.14,0,0,-0.61,-0.61
4.17,0,0,-1.42,0.34
4.2,0,0,-2.44,2.1
4.23,0,0,-2.44,3.19
4.26,0,0,-1.97,2.85
4.29,0,0,-1.22,2.1
4.32,0,0,-0.75,1.08
4.35,0,0,-0.41,-1.02
4.38,0,0,0.2,-2.37
4.41,0,0,1.69,-2.51
4.44,0,0,2.58,-2.64
4.46,0,0,3.05,-1.42
4.49,0,0,2.51,-1.29
4.52,0,0,1.49,-0.27
4.55,0,0,0.14,0.2
4.58,0,0,-1.56,-0.27
4.61,0,0,-2.44,1.36
4.64,0,0,-2.17,2.03
4.67,0,0,-1.69,2.44
4.7,0,0,-1.42,2.85
4.73,0,0,-0.61,1.97
4.76,0,0,0.14,0.27
4.78,0,0,0.27,-1.56
4.81,0,0,1.29,-2.17
4.84,0,0,1.83,-2.17
4.87,0,0,1.97,-3.05
4.9,0,0,2.1,-2.17
4.93,0,0,1.63,-0.41
4.96,0,0,0.54,0.54
4.99,0,0,-0.61,0.95
5.02,0,0,-1.36,1.29
5.05,0,0,-1.97,1.08
5.07,0,0,-2.58,1.08
5.1,0,0,-1.83,1.69
5.13,0,0,-1.22,1.69
5.16,0,0,0,1.15
5.19,0,0,0.75,-0.27
5.22,0,0,1.49,-1.29
5.25,0,0,1.69,-2.17
5.28,0,0,1.49,-2.37
5.31,0,0,1.36,-2.17
5.34,0,0,0.54,-0.81
5.36,0,0,0.54,0.2
5.39,0,0,0,1.08
5.42,0,0,-0.81,1.83
5.45,0,0,-1.63,1.83
5.48,0,0,-2.1,1.08
5.51,0,0,-1.97,0.54
5.54,0,0,-1.36,0.61
5.57,0,0,-0.14,0.2
5.6,0,0,0.61,0.34
5.62,0,0,2.24,-0.61
5.65,0,0,2.03,-2.64
5.68,0,0,1.76,-1.76
5.71,0,0,1.22,-3.39
5.74,0,0,0.47,-0.95
5.77,0,0,0,-0.34
5.8,0,0,-0.47,0.81
5.83,0,0,-0.81,1.83
5.86,0,0,-1.02,1.69
5.89,0,0,-1.08,1.83
5.91,0,0,-1.69,1.76
5.94,0,0,-1.36,-0.07
5.97,0,0,-0.68,-0.68
6,0,0,0,-1.83
6.03,0,0,1.02,-1.69
6.06,0,0,2.58,-1.42
6.09,0,0,2.1,-1.63
6.12,0,0,1.56,-2.03
6.15,0,0,0.27,-0.14
6.18,0,0,-0.27,-0.47
6.21,0,0,-1.08,-0.07
6.24,0,0,-1.22,1.49
6.27,0,0,-1.22,2.44
6.3,0,0,-1.22,1.83
6.33,0,0,-0.95,1.08
6.36,0,0,-0.34,0.47
6.38,0,0,-0.27,-0.81
6.41,0,0,-0.14,-0.68
6.44,0,0,1.08,-0.68
6.47,0,0,1.83,-2.03
6.5,0,0,1.97,-0.88
6.53,0,0,1.63,-0.27
6.56,0,0,0.88,-0.27
6.59,0,0,-0.2,-0.95
6.62,0,0,-1.22,1.08
6.65,0,0,-1.22,1.29
6.68,0,0,-1.36,1.08
6.71,0,0,-1.22,2.24
6.74,0,0,-0.75,1.49
6.77,0,0,-0.2,0.47
6.8,0,0,-0.34,-0.34
6.83,0,0,0.14,-2.37
6.85,0,0,0.41,-1.69
6.88,0,0,0.88,-2.24
6.91,0,0,1.49,-1.29
6.94,0,0,1.36,-0.54
6.97,0,0,1.02,-0.88
7,0,0,0.14,0.07
7.03,0,0,-0.81,0.81
7.06,0,0,-1.08,0.54
7.09,0,0,-1.42,1.22
7.12,0,0,-1.42,0.47
7.14,0,0,-1.08,1.56
7.17,0,0,-0.2,0.14
7.2,0,0,0.14,0.14
7.23,0,0,0.61,0.34
7.26,0,0,0.75,-2.17
7.29,0,0,0.75,-2.51
7.32,0,0,1.22,-2.17
7.35,0,0,1.02,-2.03
7.38,0,0,0.34,-0.34
7.4,0,0,-0.14,0.95
7.43,0,0,-0.27,2.1
7.46,0,0,-1.08,1.42
7.49,0,0,-1.56,0.95
7.52,0,0,-1.36,0.95
